Date,Time,Response,Review
13-06-2025,13:25:10,No,Makhan provided really good service. Must place to go. Must try is belgian beer and stout. Chicken platter is good and fries platter is good to go for vegetarian
13-06-2025,14:25:10,Yes,"One of the best restaurants visited till date in HYD. The have amazing ambience, delicious food and extremely courteous staff.
They are pro at making all the different delicacies and try to make sure that the customer walks out satisfied.
It is a must visit restaurant and has amazing North Indian food specially Dal Makhni and Paneer Butter Masala. The desserts are also amazing. All in all complete value for money."
13-06-2025,15:25:10,No,"Special occasions call for unique celebrations accompanied by some fantastic fare. Dinner last night at Fisherman’s Wharf was one such memorable experience. Spread across an acre, with multiple dining sections carved around the garden courtyard it transports you to the coast. We choose to sit in one of the Mangalore tiled pavilions with mist fans and earthy furniture.

Now coming to the food, started with the masala fried prawns marinated in toddy vinegar. Accompanied by these soft paos the prawns with a hint of tanginess were one of the best I have had in recent times. Chicken xacuti with boneless chicken pieces wrapped in a robust spices was scrumptious and went very well with both the tandoori roti and the pao. Goan style coconut base fish curry which came along with rice was enjoyable but not exemplar.  

Sweet ending with the classic bebinca along with vanilla ice-cream  to complete the meal. The setting, food, and moreover the gracious service made it a top notch experience for us. After redemption of the Zomato Gold offering we paid 1474 for three adults and one child"
13-06-2025,16:25:10,Yes,Undoubtedly the best restaurant in Gachibowli. Get a fresh fish masala . You will love it for sure.Sit at the roof top and enjoy nicenbreezy air and feel of Goa
13-06-2025,17:25:10,No,"If your a lover of seafood and Goa's vibes and charm, this place is definetly a must try, a good Weekend option for a lazy lunch.
They have a huge variety of sea food cuisine, live counters, live music, a bar section, lots of activities for kids and ofcourse the elders too, the vibes of this place will make you fall in love with it.
Ps: choose the outdoor seating for a lively atmosphere, ofcourse have the weather of hyderabad in mind too depending on the season."
13-06-2025,18:25:10,Yes,"This place is very huge and rustic and gives you the real Goa vibe. You sure would get amazing non veg and sea food but they have good veg options as well and in my five to six visits to this place I have covered the entire vegetarian menu. It’s mouth watering and delicious.
They also have live music on Friday s"
13-06-2025,19:25:10,No,"On a Sunday evening, my wife got some serious cravings for sea food. So the first name that came to my find was ""Fisherman's Wharf"". On my last trip to Goa, I had the opportunity to visit their outlet near Mobor beach(South Goa). I won't say that I had an awesome food experience, but I was blown away by their ambiance! Although they have opened an outlet in Hyderabad, for quite sometime , but somehow we were yet to visit. So on Sunday 19th May, 2019, it was time for redemption. We visited the place around at 8:30 pm in evening , and by just watching the sheer numbers of cars parked, I could figure out that it was a full house!

Ambiance
===========
At the reservation table, we were courteously greeted. Then we were taken inside and had our indoor seat at ""Panjim"" restaurant. We would had loved an outdoor or upper deck seats, but unfortunately all were reserved! Starting from decors, live music, the lighting, well all I could say was that place was lively! The ambiance may not be as good as their South Goa outlet, but its not lagging that far, either! Ratings - 4/5.

Service
===========
As we were seated indoors at the ""Panjim"" restaurant, Himanshu was in-charge of our table. He was polite , courteous and efficient.  He was prompt in taking the order for us and the food came literally in no time. Top-notch! Ratings - 5/5.

Food
===========
Ta-da, here comes the big deal! My wife had prawn curry rice and I had fish and chips.   The prawn curry had thick gravy, prepared with coconut milk and Goan spices and tasted yum!  It was served with steamed rice. For the fish and chips fillet, well the size of the fillets was really generous and tasted really well. It was served with tarter dip! I was really impressed with the food, and now that we can get the coastal flavors  here in Hyderabad, is a pure bliss! Ratings - 4.5/5.

Value for Money
=============
Hmm, its a very important point! Is the food served, worth the price? Absolutely yes! My bill was just around a thousand bucks for the amazing dinner, and I am not complaining! Ratings - 4/5.

Lets calculate,

Rating = (Ambiance + Service + Food + VFM)/4 = 4.375

Final Thoughts

============= 
If you love live music, Goan shack kinda experience and good sea food, then its a must visit! Probably one of the best place to chill out in Hyderabad."
13-06-2025,20:25:10,Yes,Visited this place about a month ago and they weren't very accommodating as we had our 5 month old baby with us which led us to walk out ASAP. They were relatively low on customer service with us but no complaints about the food. Tried the fish&chips and prawn curry with rice last week and was decent.
13-06-2025,21:25:10,No,"One of the best fine dining restaurant in Hyderabad . Superb ambiance and great service. I personally loved the place and the way they treat .

Tried spring roll, Tempura squid ,Drums of heaven and fish nam prik pao. Fish tasted awesome. Overall starters were great and you will not be disappointed.

Coming to main course ,tried mixed veg pulao and Dak bungalow chicken. Pulao could have been better. One more problem is you need to pay for raita or gravy to go with pulao.

Overall one will enjoy the ambiance and food. Better to have a reservation during weekends.

Ambiance--5/5

Taste--4/5

Quality and Quantity --4/5

Service--5/5

Presentation--4/5"
13-06-2025,22:25:10,Yes,Food is great here. Surprisingly even veg food was good. we ordered variety of veg and non veg starters and food was simply awesome. Their staff is very coordial too. Live music and the goa feel adds to lot of fun. I believe the photographs talks itself for amazing ambience they have to offer.
13-06-2025,23:25:10,No,"Great ambiance, its a theme from Goa but I'd say its better than Goa itself.
The food was amazing, the service was great, and everything was organized.
My favorite dish out of all would be their pasta.

Would definitely love to visit again."
13-06-2025,00:25:10,Yes,"Goan themed restaurant with great picturesque view and vastly spread. Great place to chill all around the day. The price is a bit on the higher side.
Ordered Zafrani Paneer tikka , amritsari fish tikka and butter garlic prawns for starters. Fish tikka was okayish, paneer nice and the prawns were delicious.
Tried thai green chicken curry with Jasmine rice for main course along with butter/garlic naan, daal tadka and paneer butter masala. Loved the thao curry.
They offer multiple options in cocktails and mocktails, however the prices are a bit high on the pocket. Had the best long island ice tea till date.
All in all a great experience."
13-06-2025,01:25:10,No,"I have been there with my family. Mainly the ambiance and appetizers are just amazing.
Another main asset of the restaurant is the way there are presenting the food."
13-06-2025,02:25:10,Yes,"Excellent ambience, great food and service... There starters, desserts and mocktails are absolutely delicious. The main course is above average. That's what makes this place a 5 star fine dining restaurant. They have different sections both open and covered and named under Goan beaches. They have a fresh catch section, from where you can choose fishes, crabs and lobsters and ask them to prepare it."
13-06-2025,03:25:10,No,"Goan food at its best! This place is as good as it's sister outlet in Goa. Mimicking the Goan ambience, this place is breezy and beautiful for an evening dining experience.

The food had great flavours, brilliantly cooked juicy prawns and the coconut sambol like side just tingle your taste buds. The southern fish fry and masala fried prawns are a delight! Great lighting and courteous staff.

Tried the south indian fish curry and rice. Probably not the best I've had, but all the other dishes made up for this.

Must try: masala fried prawns, kadhai jhinga, mutton xacuti, pinwheel delight (mushrooms)

Would give it a 4.5/5 just because of the prawns!"
13-06-2025,04:25:10,Yes,The ambience is really good. The food is good and especially the starters are delicious. Butter prawns were the best. We were given a great service by Mr Naveen. Would definitely recommend this place.
13-06-2025,05:25:10,No,"One of the best places to chill in Hyderabad after a long week’s hard work. Love the place, the ambiance reminds of Goa and the food definitely yes. I love the prawns and the sea food, especially the butter friend prawns and the prawn Balchoa. The drinks added for the flavour, I would recommend for a nice evening, but check the reservations before hand, the first time I went had to wait for more than 25 mins. Service is great. Overall a 5 star rating."
13-06-2025,06:25:10,Yes,"Good for a nice Sunday brunch. The buffet for two is 1500 INR, and worth the deal, I'd say. The ambience is also great and you do get a lot of seating options. Would recommend."
13-06-2025,07:25:10,No,"This place makes you feel like you are at the shore of a beautiful beach in goa, sipping on your favourite drink and just taking the whole feeling. Designed to make you feel like your on vacation, it ticks all the right boxes for a foodie like me. Different sections of the restaurants are named after various places in goa,making it a perfect place to feel like you are on a vacation. We had the potato rechado which was spicy and very flavourful.Mushroom tonak and Mix veg foogath with vegetable pulao was our main course which we enjoyed as well. It is the place if u want to try goan cuisine."
13-06-2025,08:25:10,Yes,"Perfect place for corporate dine outs. Had a great time with my team dinner. Wide variety of Goan dishes and other food as well as ""beverages"". A bit expensive but OK. The private space was good at 'Margarita lounge'"
13-06-2025,09:25:10,No,Overpriced! Coming to the weekends they doesn't make the food tasty! Fish was not good there is no flavor at all I the food . And 3* only for the ambience
13-06-2025,10:25:10,Yes,The best place in Hyderabad. Ambience is par class. Food is nice and service is always nice. I love the live music too. I love love love it. Crowd is managed well.
13-06-2025,11:25:10,No,"Little Goa is what this place is.
the feel itself took me to goa in a jiffy
great place to chill with friends and colleagues
the seletion of items on the menu is epic
pork beef and seafood in the same restaurant in hyderabad is wonderful
this is my go to place in hyderabad now"
13-06-2025,12:25:10,Yes,A very good to place to Dineout with friends. #feltlikeGOA. Awesome ambience with sweet live music and delicious food. #hangoutwithbesties. The location is a little bit on the outskirts but it was worth visiting this place. Staffs were very polite and friendly and provided a very good service to us. #Amustvisit
13-06-2025,13:25:10,No,Great food and superb ambience.I must say i never tested so fresh prawns even in Goa.tom yum soup is a must try in soups.Then you have a fish to choose from which will be roasted freshly for you😊.It tinkled all our test buds.A must visit place for all food lovers not only limited to sea food.I am for sure visiting again
13-06-2025,14:25:10,Yes,This is a nice place. Food and cocktails are great. On the expensive side but its worth it for the feel good factor. Great service by the team and management.
13-06-2025,15:25:10,No,"We went with the team lunch it's lavish buffet at 999/- we like the sea food grilled and the staters and main course and desserts.. The staff is friendly and explained about the menu recipes thanks for the staff about suggesting the food. According to our taste. Wonderful service given by siraj, ashish, anoop and Srikanth. Thank you guys. We will vist again. We like the ambience and interior..."
13-06-2025,16:25:10,Yes,Lovely location and really a vast place. Great ambience. Friendly and courteous staff. Great sea food. Loved the crispy calamari. Decently priced.
13-06-2025,17:25:10,No,"Too costly... Tastes just ok.. And the service people don't have any manners also... I have zomato gold and I went there... As we are going to get free starter... They started treating cheaply...
Warning : Never go with zomato gold they will throw cheap looks... And treat you cheaply..."
13-06-2025,18:25:10,Yes,"Wonderful ambiance one of the must go places in Hyderabad...., good food.... however reduced one star coz they have stopped their brewery and serving draught beer..."
13-06-2025,19:25:10,No,"Ya i Started with a starter what to say i ordered stuffed crab and its not spicy as i thought its not at all spicy adding pepper and salt gave more taste and its around 300 i guess and fish starter is also good and its spicy, yum and many pieces were given too.This hotel is famous for sea food.Thought its famous for sea food when i asked for lobster they could not able to provide and my suggestion is they can add more varities of sea food which are available in India too.I felt like limited edition of varities are a available here.then my tummy is full with 2starters and then came devils chocolate cake oh gosh its like a heaven for me and its around 280.This hotel gave a Goa touch they have buffet and everything and live music too.cocktails and mocktails are available too.The waiters were also dressed in the theme of beach and good place to take pictures also.

Ambience 5/5
Food 5/5
Service 5/5

Cost is resonable."
13-06-2025,20:25:10,Yes,One of my favorites in terms of seafood variety and ambience. They have snagged the Goa charm pretty perfectly. We loved the prawn butter n garlic the best. Love to try their bebinka. Definitely recommend a revisit.
13-06-2025,21:25:10,No,"this place is really good n relaxing because of the ambiance.. loved the place, food was good.. it’s worth giving a try. live music is an add on to this"
13-06-2025,22:25:10,Yes,Went there as a group of 10 for lunch buffet. The place is easy to find and at the entry you have an option to choose either AC or outside. because of the heat we went inside. The starters and soup were served on the table. There were numerous starters and it was very good. the starters actually make you full. The waiters were very friendly and helpful. they had asked multiple times for the starters to be repeated. the main course was good and there was a huge spread there. the best part was the desserts which were awesome. Next time would like to go on a evening for the outdoor seating and ambience.
13-06-2025,23:25:10,No,"Great place to have seafood in Hyderabad, Goan style. Beautiful ambience. Lovely live music. Must visit place for food lovers. Overall great experience. Will visit again. Service was quick and friendly."
13-06-2025,00:25:10,Yes,Very bad
13-06-2025,01:25:10,No,"The Ambience of this place is amazing. As the place is usually away from the city there's a sense of calm. Wanted to try seafood in hyderabad and i guess this was the best place available.
The only complaint is they have buffet lune up till Friday so the options for weekends are usually limited."
13-06-2025,02:25:10,Yes,"Been to this place couple of times but finally found time to share my review.
Great ambience with tasty food, more of the chicken was delicious and juicy.
One should also try the fries of this place.
Would recommend people to visit this place.
Best time to click photos at this place would be sunset time and want to hear good live music then the weekend is the best."
13-06-2025,03:25:10,No,"Beutifull indoor and outdoor sitting. Delicious food.we ordered man how chicken soup . ok
Loose prwans was good. crispy chilly pork so yummy .service is good"
13-06-2025,04:25:10,Yes,Bad for a Sunday lunch..the place might be good for evening ambiance but afternoon inside the closed..most ordinary rooms with no music.. just chatter of other guests is a mood spoiler. Extremely slow service. Food is tasty and that's the only reason one could visit the place.
13-06-2025,05:25:10,No,All kind of food is good here wrt al a carte. Go for famous dishes here e.g. crispy chicken. Not a disappointment for experimenting either. Dish of the day was not up to the mark sometimes. Pricey for regular visits.
13-06-2025,06:25:10,Yes,"Absolutely loved this place. Highly recommended.

Food: Delicious. Exotic. Hygienic. We tried lobster, prawns and red wine. We wanted to try crabs and other kind of wine but that was not available. Maybe they should keep the menu items in stock. You may not get all the items listed. 10/10

Ambiance: Beautiful. Live music. Great lightening. For parties and a nice dinner. 8/10

Service: Satisfied. They prepare food just like you would like it, asking for instructions. Waiters were polite and nice. They served us cake as we went for birthday celebration. It was just a pastry but still nice gesture. 8/10"
13-06-2025,07:25:10,No,The ambience tells everything. The place reminds of Goa. The must place for dinner. The food is tasty and they should try the Goan delicacies.
13-06-2025,08:25:10,Yes,"Waste of money...
The worst place nd the waiter's was not cooperative..we have to call nd ask them to bring the starter...zero star..one of the worst experience ever had..👎"
13-06-2025,09:25:10,No,"#6packfoodie goes The Fisherman's Wharf!

Food:5/5 (why 3/5 in the main review then??)
Ambience: 5/5
Courtesy and staff: 1/5
Zomato gold experience: 1/5

When we reserve table, we expect to get the seat preference. I booked the table for 2 with seat preference as Outdoor seating. The issue was the lady who was attending us directly said that you've booked indoor seating, when i did show the details about my booking then she said ""Outdoor seating cannot be reserved"". If this is the case can you guys please update the same in your page. Disappointed.

Finally after the discussion, we decided to sit on the upper floor with a good view, since Outdoor seating cannot be reserved even with the prior booking. Moving on lets go to food.

Ambience: The entire olace has goan vibe to it. The area is huge and there is a lot space between tables. The sections are divided into shack like structures named after the beaches in Goa.

Drinks: LIIT, one of the best LIITs I had in Hyderabad. The lime mint juice was also tasty.

Food: Ordered beef chilly fry. The tenderness of the meat was perfect. Spice level, presentation was worth the price. They have ""as per size"" menu for their specialities such as lobsters, prawns, Pomfret. We had chose the butter garlic tiger prawns. Again, the presentation and the taste was class apart. The spice balance was fantastic.

Now comes the worst zomato gold experience.

Before ordering as you woukd expect, i unlocked my zomato gold, which means the lowest priced dish is complimentary (beef chilly fry in my case, since it was lower priced among the two).

The guy who served us didn't come with the bill. Another guy came up, saying we cannot give you the lower priced dish as complementary, because ""as per size"" menu is not included in the zomato gold. Which means you have to pay for everything!!!

This was never mentioned anywhere, neither it was informed to us by the guy who served us amd later camouflaged somewhere.

We had to pay for the entire bill, irrespective of the zomato gold because of unawareness of the staff.

Later ordered one more dish as a take away, which was made complementary.

If potion size and value for money is what you're looking for then this olace is not for you. If you're a sea food lover and want goan ambience in Hyderabad, then thumbs up.

Peace✌🏻"
13-06-2025,10:25:10,Yes,"Went here while I was on my trip to Hyderabad, the place is really huge.
Best things about this place: food, variety of drinks, dessert and fish.
Price Wise it's expensive, food quantity is great.
We're a bit late, but still they arranged proper food for us."
13-06-2025,11:25:10,No,What a amazing place where I feel wow. Special pizza really yummy and wich is call classic mojito excellent.and music and service everything an overall excellent special thanks to Mr Rahul he is very politely I enjo my lunch .............👌👌👌👌👌👌👌👌👌👌👍👍👍
13-06-2025,12:25:10,Yes,"I was waiting since long to visit this place. One fine breezy evening I’ve been here for dinner. Great spacious and open space to sit and chill for long. I can say great ambience to sit and relax near to outer ring road. Space is great, customer service was too good, food is delicious. Must try sea food space for fish ...
Food :4.5
Service : amazing
Hygiene : 4
VFM : 4
Worth visiting once more: Yes"
13-06-2025,13:25:10,No,Be wary when you visit in summer. Very hot and not ventilated properly. Average food. Alcohol content in drinks are below average. Ambiance is good
13-06-2025,14:25:10,Yes,"Away from the city, set up at a perfect location, beautifully lit, essence of Goa lingers all over.
Sea food lovers this is the place for you amidst all the hills in Hyderabad.
Tawa fry Fish is a must try.
Service is fantastic.
Music is mostly great.
Ambience is hands down a winner and good food along with a perfect mix of cocktails.
Goan style dishes would take your taste buds literally to Goa.
Special occasions like Diwali and Holi are also welcomed here like home.
Family or friends fits in good for both.
Finding a place in the weekend could be time taking so recommend to pre book a table."
13-06-2025,15:25:10,No,"If you love goa... This place is nostalgic... It has sectons divided with the names of places in goa like panjim, colva, baga etc

You don't need to give a second thought to the ambience at all... Its perfect for a date or a group...

Good place to have corporate party...

Friendly staff...

Food is awesome veg as well as nonveg...

Must try... Chilli paneer , nachos, fried rice , chilli chicken, prawn

All the alcohol they mention in the menu is available so not to worry for that... even the beers...

Cocktails to try... Mojito, cosmo, mai tai, sangria ... These are what i tried and they are best...."
13-06-2025,16:25:10,Yes,"Had been here a couple of times. Nice ambience, lots of place to sit. Courteous Staff Members Wil want you to visit this place again. The food is also nice. I think we indian restaurants should start asking spice requirements so that we don't end up getting spicy food."
13-06-2025,17:25:10,No,"I love sea food a lot and there are wide number of animals to eat 😂😂 great ambiance, friendly staff. A non - vegetarian will enjoy this place for sure. Liquor prices are not goan prices 😂"
13-06-2025,18:25:10,Yes,"Fisherman's Wharf is basically Goan themed restaurant with a huge seating area. They have outdoor seating facility as well as indoor seating arrangement. They also have buffet area, pub area, rooftop area etc. The ambience is beautiful. Now coming to the food, we ordered

▪️Steamed Rice
▪️ Jeera Rice
▪️ Zaffrani Paneer Tikka (Recommended)
▪️Dal Fry
▪️ Chicken Butter Masala (Recommended)
▪️Mixed Veg
▪️ Virgin Mojito (Recommended)
▪️ Ice Gola
They have a wide range of menu from Continental cuisine to Indian cuisine. Quality of food is amazing. The staffs here are cordial. Service is fast. The price is slightly on the higher side.

Ambience: 5/5
Service: 5/5
Food: 5/5
Price: 4/5
I would recommend everyone to visit this place with your loved ones and spend some quality time here. I am pretty sure that you will not be disappointed."
13-06-2025,19:25:10,No,Been to this place today for team lunch and this is my third visit. My experience from this Restaurant is that never opt for Buffet. Go for a la carte you will not regret.
13-06-2025,20:25:10,Yes,"Food :4
Service:4
Ambience:5

This is on the list for a long time and checked it off. Well it’s an Goan themed restaurant and they nailed the whole decor. Coming to food we went at 5:30 pm so not much of a choice in menu. So ordered fish fingers and chicken starter, both turned out good. Will definitely try again."
13-06-2025,21:25:10,No,"The place is open seating, gives a good airy feeling. Music is good and it had occupancy on a week day.

We ordered catch of the day lobster & Pomfret, Fish was very ordinary, the lobster was done well. Main course was super, prawns fried were spicy and full of flavours. The star of the night was chicken caphreal looked like Palak Paneer at the first but had a distinct Goan flavour, spice on the higher side.

Nice place, I would suggest stick to the menu and avoid catch of the day!"
13-06-2025,22:25:10,Yes,"This has become my go to place now. We went on a Sunday evening, and really had a very good time with some delicious food and the band performing was also very nice. We ordered stuffed crab and I would say it is a must try dish. It was just mouth melting. In main course we had Goan prawn curry and rice and it was good. They also have fresh catch counter where you select and customize your sea food"
13-06-2025,23:25:10,No,"It has got just awesome ambience. Must visit place for sea food lovers. The live music adds to elegance to your moments. The food quality is amazing , the staffs are polite and kind."
13-06-2025,00:25:10,Yes,"Went here for lunch with friends given this was near our place. Had heard rave reviews so decided to give it a try. 

During lunchtime, the place had few patrons but the service was good. We took an outside seating. 

Ordered a nachos platter, chicken drums of heaven, tawa murg khatta pyaz and kadhai chicken. Accompanied with butter naan.

The nachos were crisp and came with delicious toppings of salsa and cream cheese. The chicken dishes were delicious and each had its own distinct taste. The chicken pieces themselves were quite chunky and juicy. We really liked chicken drums of heaven with its crunchy outer covering from the batter and juicy inside. 

Overall, the dishes were a must try. With a large menu and varieties, I know I'll be coming back here again for sure to try their signature fish, prawns, and lobster fare.

Ambiance - 5/5
Service - 4/5
Food - 5/5
Value for Money - 4/5"
13-06-2025,01:25:10,No,"Dun bombard the menu with so many things, great hospitality and tasty food is what makes a place happening. Not coming to this place ever again"
13-06-2025,02:25:10,Yes,"This is my third visit to the restaurant and surely im going again. It's a huge restaurant with very spacious seating...they have outdoor seating, indoor seating, bar area,buffet area, roof top area its pretty huge place..and every bit of the restaurant is amazing.. Ambiance is spot on...waiters dress code is good too. Service is amazing. They have perfect knowledge of what they are serving..and always ready to help dinners. Hospitality is awesome. But Only one washroom is a meh🙄
Coming to the food..i tried many dishes like thai green curry,butter garlic fried rice, stuffed crab, fish and chips, alfredo pasta, cheez garlic bread.
I order thai curry every time I go..it comes with rice.. its creamy and fresh but the only reason i gave 4 star is they lack consistency...it tasted different all three times i tried.. It was good but different. Consistency matters!
Stuffed crab is amazing...overall must visit resturant. Its a expansive one but worth the visit..! I sujest night times around 7 is a good time to go."
13-06-2025,03:25:10,No,This place has good ambiance but i had a weird experience with food. The menu drums of heaven mentioned chicken wings but we were served drumsticks instead. Upon enquiring the respective guy tried to convince us the drum sticks are drums of heaven. When we had to show him menu and explained the difference for crying out loud he said there is a mistake in menu and went. Next u guys be the judge.
13-06-2025,04:25:10,Yes,"We have visited the place for Thursday Dinner buffet and kindly do not try it. They have very limited options of starters and the choice of spread was really poor. Even the selection of alcohol was very basic.
Service could be much better in the buffet section as the drinks order need to be provided. Overall it's a total disappointment.
Food - 2/5
Service - 3/5
Ambience - 4/5

Kindly do not try the evening buffet as it's very bad."
13-06-2025,05:25:10,No,"I've been there with my girlfriend on a weekend, the ambiance was soulful. A bit expensive but the food was too good. The staff could be more professional and my girl enjoyed a lot i should say. Hitting the Gachibowli road for long ride? Do stop-by there...."
13-06-2025,06:25:10,Yes,"Been to this place on Wednesday evening for family dinner . On a weekday also the place was crowded.
The place is very spacious and there is not much to talk about ambience . It’s pretty simple . Service is at its best .
Ordered : Veg machow soup , fisherman wharf special soup , butter garlic prawns , masala fried prawns , fried fish , badami broccoli, Goan prawn curry , chicken wings, egg fried rice , curd rice. All tasted decently good except egg fried rice.
Must try : Badami broccoli , butter garlic prawns , chef special soup . These tasted extremely delicious and special mention about curd rice 👌"
13-06-2025,07:25:10,No,"The ambiance and setup, basically the theme is just superb.
Very cordial staff and efficient too.

The highlight is of course, the food. Try the fried squid and butter garlic prawns. A bit expensive, but worth it.

Music is a little over the top, and unpleasant at times."
13-06-2025,08:25:10,Yes,"Food wasn't up to the expectation. Friendly staff, the ambience was really good. Live music was very soothing. Would definitely visit again. Overall, thumbs up for replicating goa experience."
13-06-2025,09:25:10,No,"This place is good for your friend and famlily.they have good variety of appetiser.
 Their service is very freindly. I have visit twise in this hotel  and also seafood verity is superb.. the dj was also great my over all experience was very nice..
Thakk you...."
13-06-2025,10:25:10,Yes,"Situated at end of the city. Very Spacious and Ambience makes us feel like it was in Goa ! Theme restaurant like a fisherman's place ! Number of sea food items available! We can select a fish and make them prepare in customisation way ! We visited for a friend's party , ordered many items but we are not satisfied with the taste ! Soup tasted so bad ! Prawns and Fish items are not so much tasty ! Potato Starter was good ! Squats in fish was good ! Ordered Lemonade but not much great than I tasted before !"
13-06-2025,11:25:10,No,Awesome food and ambiance as always...best place to spend weekend...pre-book your table to avoid waiting...zomato gold acceptance is good...
13-06-2025,12:25:10,Yes,Should visit this place for dinner coz in summer you feel too much hot in afternoon that you can’t feel the taste of the food. Nice place for corporate team outing. Food was good and absolutely taste desserts first.
13-06-2025,13:25:10,No,"Hi guys,

I went here as part of an office party. So can't really comment about the Al Carte.

The ambience is really cool. Full Marks to these guys for replicating Goa in such a great way.

The seafood variety is superb. All in all this place is good for people who eat sea food. The dj was also great. We had loads of fun."
13-06-2025,14:25:10,Yes,"Goa in Hyderabad!! These guys have cracked this juggernaut .

Ambience - 9/10
Service - 10/10
Food & Drinks - 9/10
Value for Money - 8/10

If you love Goa , this is the place to be in Hyderabad. No wonder they were packed on a weekday ( Wednesday)"
13-06-2025,15:25:10,No,"Excellent food,and Amazing service by Jamiruddin. Fishes are very fresh. One must try their prawns,lobsters, and bebinca. In short complete worth its price."
13-06-2025,16:25:10,Yes,"Been to this place 4 times, the best in Hyderabad for sea food and ambience, service, cost all worth it. 10/10 best of the best love it.

We have ordered tandoori pomfret which was very fresh and perfectly cooked, prawns excellently done not over cooked, drums of heaven and heavenly. Main course was absolutely mouth watering food was served hot, staff were very courteous. Anoop one of the staff was very helpful and kind.

Would recommend to families, friends, couples anyone who enjoys good food and ambience."
13-06-2025,17:25:10,No,"I Never knew i had such a great place near my home to chill out on weekends has really good beer, non veg starters, good ambience and quick service. And the best Sea food in Hyderabad 😍😍"
13-06-2025,18:25:10,Yes,"Very slow service, it took us more than 2.5 hours just to have dinner. Totally disappointed with respect to the amount of money they are charging."
13-06-2025,19:25:10,No,Wonderful ambiance and staff were very pleasant. The music and food was extraordinary. Good place to hangout with all office family and friends
13-06-2025,20:25:10,Yes,"The best restaurant to chill out but food was surely not up to the mark .. chilly chicken too sweet : )
They say 2+2 drinks but when you order cocktails they say it won’t be applicable as they use 60 Ml
In that ... they should have told this before ordering :) Fish is too good .."
13-06-2025,21:25:10,No,"Every time I/we visit this place, it never fails to amaze with lipsmacking food. A 5+ service with 5+ food taste! Keep spreading love and warmth through your kitchen to our stomachs! 😍"
13-06-2025,22:25:10,Yes,"This place is a paradise for seafood lovers especially it gives you the look and feel of the west coast. The ambience is something you can get no where in Hyderabad. A Goan themed restaurant with a bar attached has wide variety of sea food and the typical desserts of the west coast too. It is slightly expensive but it is totally worth the money. The look and feel takes you the coast and away from the city and all the noise. This place is for friends, family and your loved ones. They have good variety of appetisers. Their service is very friendly. They do have valet and ample parking space. I have visited this place twice and I am so in love with the food and the ambience."
13-06-2025,23:25:10,No,"After so many recommendations we been there yesterday for couple of drinks...the ambience purely reflecting a typical Goan bar I can say it's simply unique place in the city where you can sit and enjoy fresh air along with Lite music , the staff where amazing I should thank specially Mr Dinesh ,Mr Rahul -thanks for the suggestion on food and drinks your recommendations satisfied our pallets and bellys hehehe..... the quality of food and drinks where awesome the service was very prompt thanks to Ashish,Zamir,Lalu and Naveen who looked after our table . Cheers guyz you people are rocking.

Dinesh and Rahul see you yaaa in next week ."
13-06-2025,00:25:10,Yes,Kiran and Shiraz were sooper host..always smiling and on toes...Good recommendation for food based on our taste....so a big thumbs up!!!! Thanks Parijat for accommodating us at the spot we requested for on a weekend...Thanks a lot !!!
13-06-2025,01:25:10,No,"Food: 9/10
Ambience: 9/10
Service: 10/10

A beautiful dine out place and especially if you are on a date. The live music was a soulful experience. Even without it, it had the right playlist. The ambience is sure to set the mood for a musical, romantic evening. The music is light, If you’re interested in a good conversation. The Mutton Roghan boti kebab was delectable. The meat perfectly cooked and aromatic gravy. The goan prawn curry was a delight too. Mocktails were beautifully blended with flavour. The place has a kids play area too with those with children. Overall a perfect combination of a family place and yet a date night location. I would definitely go back there for another amazing experience!"
13-06-2025,02:25:10,Yes,"Good breezy sitting, great food, friendly staff... the place is a must try for all seafood lovers. The goa themed restaurant makes you miss goa the minute u enter the gate with a Goa 0kms milestone

Must try: cafreal chicken for starters, southern chicken.

Phata poster nikla hero: noodles and blueberry cooler

Parking: ample

Music: not too loud but entertaining and lively

Service: Super quick

Seating: Ample and comfortable

Served by: Mr. ashish

Dessert: try the goan delicacy bibinca (layered cake)



Visiting again: Definitely yes

Thanks Mr. Prajit and team!!"
13-06-2025,03:25:10,No,"Fisherman's wharf used to be our fav joint when we lived in Goa. Excellent food and bevs.
Then we moved to Hyderabad, FMW followed.
We were so happy, to have a Goan restaurant just 5 min drive from home.
In the beginning it was great place to dine. Then it started getting local. Fishes started getting stale, fewer varieties ..Not so great.
Now , after about 3 years, it's more a typical curry point.
We ordered Mutton Xacuti and Kingfish Richado.
Fish was so firm and overcooked, richado overloaded with sweetness.
Mutton was out of the world, with heaps of Curry leaves(Kadi patta/Karia paku) , super high on heat....Reminded me of a Rayala curry in Dindi (Godavari distt ). Meat was cooked with extra affection that it took me 5 min to chew it like a bubblegum. I really thank myself for not ordering more.
Fisherman's wharf- such a disappointment."
13-06-2025,04:25:10,Yes,"Nice ambience and live band we have been visited with our family delicious food and nice cocktails had enjoyment time with nice sea food Verites we like fish starter with spices and Indian main course the service was nice by ashish, Komal and zamir..the cocktails taste good and boozy. We all are happily enjoyed with our family."
